"lang	form	an3_notflat	n3	"
"CMUDict10000	CTXsNfo1 CTXlLvo1 VBYuNvo1 CKXtNvo1	-14.1906755243	-14.1489904313	"
"CMUDict10000	CTXsNfo1 CTXlLvo1 VAYuNvo1 CKXtNvo1	-14.4481266916	-14.5615270013	"
"CMUDict10000	CKXtNfo1 CTXlLvo1 VEYuNvo1 CKXtNvo1	-13.2336084039	-13.2156417684	"
"CMUDict10000	CKXtNfo1 CTXlLvo1 VBYuNvo1 CKXtNvo1	-13.1809108655	-13.0649058976	"
"CMUDict10000	CKXtNfo1 CTXlLvo1 VAYuNvo1 CKXtNvo1	-13.2046221493	-13.2064729932	"
"CMUDict10000	CKXtNfo1 CTXrNvo1 VEYuNvo1 CKXtNvo1	-11.6176968604	-11.6377623121	"
"CMUDict10000	CKXtNfo1 CTXrNvo1 VBYuNvo1 CKXtNvo1	-14.3294681888	-14.2311159261	"
"CMUDict10000	CKXtNfo1 CTXrNvo1 VAYuNvo1 CKXtNvo1	-13.3701229782	-13.3543103719	"
"CMUDict10000	CTXsNfo1 CBXtNfo1 CTXlLvo1 VEYuNvo1 CKXtNvo1	-16.5303100537	-16.5181152823	"
"CMUDict10000	CTXsNfo1 CBXtNfo1 CTXlLvo1 VBYuNvo1 CKXtNvo1	-16.6211713417	-16.5370293075	"
"CMUDict10000	CTXsNfo1 CBXtNfo1 CTXlLvo1 VAYuNvo1 CKXtNvo1	-16.1434243818	-16.1765246785	"
"CMUDict10000	CTXsNfo1 CBXtNfo1 CTXrNvo1 VEYuNvo1 CKXtNvo1	-15.1820226385	-15.2013966766	"
"CMUDict10000	CTXsNfo1 CBXtNfo1 CTXrNvo1 VBYuNvo1 CKXtNvo1	-16.531570201	-16.4040457274	"
"CMUDict10000	CTXsNfo1 CBXtNfo1 CTXrNvo1 VAYuNvo1 CKXtNvo1	-17.9149991219	-17.9144666976	"
"CMUDict10000	CTXsNfo1 CTXtNfo1 CTXrNvo1 VEYuNvo1 CKXtNvo1	-13.601916688	-13.6347575663	"
"CMUDict10000	CTXsNfo1 CTXtNfo1 CTXrNvo1 VBYuNvo1 CKXtNvo1	-15.9339949833	-15.8214852784	"
"CMUDict10000	CTXsNfo1 CTXtNfo1 CTXrNvo1 VAYuNvo1 CKXtNvo1	-14.6175079751	-14.6248261838	"
"CMUDict10000	CTXsNfo1 CKXtNfo1 CTXlLvo1 VEYuNvo1 CKXtNvo1	-17.2669910832	-17.2197851635	"
"CMUDict10000	CTXsNfo1 CKXtNfo1 CTXlLvo1 VBYuNvo1 CKXtNvo1	-17.2142935448	-17.0690492927	"
"CMUDict10000	CTXsNfo1 CKXtNfo1 CTXlLvo1 VAYuNvo1 CKXtNvo1	-17.2380048286	-17.2106163883	"
"CMUDict10000	CTXsNfo1 CKXtNfo1 CTXrNvo1 VEYuNvo1 CKXtNvo1	-14.4822107066	-14.5094901066	"
"CMUDict10000	CTXsNfo1 CKXtNfo1 CTXrNvo1 VBYuNvo1 CKXtNvo1	-17.193982035	-17.1028437206	"
"CMUDict10000	CTXsNfo1 CKXtNfo1 CTXrNvo1 VAYuNvo1 CKXtNvo1	-16.2346368243	-16.2260381665	"
"CMUDict10000	CBXtNvo1 VEZuNvo1 CTXtNvo1	-11.3168796844	-11.3292942852	"
"CMUDict10000	CBXtNvo1 VEUrNvo1 CTXtNvo1	-10.7913427105	-10.9608042446	"
"CMUDict10000	CBXtNvo1 VAWrNvo1 CTXtNvo1	-11.0237511222	-11.7011366602	"
"CMUDict10000	CBXtNvo1 VBXuNvo1 CTXrNvo1 CTXtNvo1	-9.17601991705	-9.21158410127	"
"CMUDict10000	CBXtNvo1 VDUrNvo1 VEWrNvo1 CTXtNvo1	-10.1660943497	-10.2820589441	"
"CMUDict10000	CBXtNvo1 VAWuNvo1 VEYuNvo1 CTXtNvo1	-10.1283034023	-10.2011891864	"
"CMUDict10000	CBXtNvo1 VDZuNvo1 VEYuNvo1 CTXtNvo1	-10.5016331624	-10.5574325227	"
"CMUDict10000	CBXtNvo1 VAWrNvo1 CTXrNvo1 CTXtNvo1	-10.3658570253	-10.2778762727	"
"CMUDict10000	CBXtNvo1 VEZuNvo1 CTXlLvo1 CTXtNvo1	-12.2993745599	-12.0339816359	"
"CMUDict10000	CBXtNvo1 VEUrNvo1 CTXlLvo1 CTXtNvo1	-13.3806814044	-13.5483904127	"
"CMUDict10000	CBXtNvo1 VAWrNvo1 CTXlLvo1 CTXtNvo1	-10.8104383479	-10.8707287404	"
"CMUDict10000	CBXtNvo1 VBXuNvo1 CTXrNvo1 CTXlLvo1 CTXtNvo1	-12.4485546431	-12.6684717037	"
"CMUDict10000	CBXtNvo1 VEZuNvo1 CTXmNvn1 CTXtNvo1	-14.3216721524	-14.1501406261	"
"CMUDict10000	CBXtNvo1 VEUrNvo1 CTXmNvn1 CTXtNvo1	-14.2433276698	-14.1318204925	"
"CMUDict10000	CBXtNvo1 VAWrNvo1 CTXmNvn1 CTXtNvo1	-13.0113334383	-13.7392046012	"
"CMUDict10000	CBXtNvo1 VBXuNvo1 CTXrNvo1 CTXmNvn1 CTXtNvo1	-14.0532221387	-13.9803165414	"
"CMUDict10000	CBXtNvo1 VDUrNvo1 VEWrNvo1 CTXmNvn1 CTXtNvo1	-12.0460263074	-12.0503133335	"
"CMUDict10000	CBXtNvo1 VDUrNvo1 VEWrNvo1 CTXlLvo1 CTXtNvo1	-10.3112194059	-10.3812074007	"
"CMUDict10000	CBXtNvo1 VAWuNvo1 VEYuNvo1 CTXmNvn1 CTXtNvo1	-11.6804133143	-11.7102664956	"
"CMUDict10000	CBXtNvo1 VAWuNvo1 VEYuNvo1 CTXlLvo1 CTXtNvo1	-12.8470812331	-12.9521821493	"
"CMUDict10000	CBXtNvo1 VAWuNvo1 VEYuNvo1 CTXrNvo1 CTXtNvo1	-13.1876502207	-13.2683175811	"
"CMUDict10000	CBXtNvo1 VDZuNvo1 VEYuNvo1 CTXmNvn1 CTXtNvo1	-12.1671987694	-12.1761925928	"
"CMUDict10000	CBXtNvo1 VDZuNvo1 VEYuNvo1 CTXlLvo1 CTXtNvo1	-12.4882159135	-12.5740523169	"
"CMUDict10000	CBXtNvo1 CTXlLvo1 VEZuNvo1 CTXtNvo1	-12.9259487044	-12.9845230763	"
"CMUDict10000	CBXtNvo1 CTXlLvo1 VEUrNvo1 CTXtNvo1	-13.2176422239	-13.4897380281	"
"CMUDict10000	CBXtNvo1 CTXlLvo1 VAWrNvo1 CTXtNvo1	-15.1957066739	-16.1183046934	"
"CMUDict10000	CBXtNvo1 CTXlLvo1 VBXuNvo1 CTXrNvo1 CTXtNvo1	-12.2849961968	-12.334836316	"
"CMUDict10000	CBXtNvo1 CTXlLvo1 VDUrNvo1 VEWrNvo1 CTXtNvo1	-13.2978644044	-13.3927338779	"
"CMUDict10000	CBXtNvo1 CTXlLvo1 VAWuNvo1 VEYuNvo1 CTXtNvo1	-12.8213869393	-12.9017279546	"
"CMUDict10000	CBXtNvo1 CTXlLvo1 VDZuNvo1 VEYuNvo1 CTXtNvo1	-12.7810980298	-12.8226419965	"
"CMUDict10000	CBXtNvo1 CTXlLvo1 VAWrNvo1 CTXrNvo1 CTXtNvo1	-15.4305979008	-15.7134156082	"
"CMUDict10000	CBXtNvo1 CTXlLvo1 VEZuNvo1 CTXlLvo1 CTXtNvo1	-14.9680730115	-14.9761494429	"
"CMUDict10000	CBXtNvo1 CTXlLvo1 VEUrNvo1 CTXlLvo1 CTXtNvo1	-17.0122241941	-17.319661643	"
"CMUDict10000	CBXtNvo1 CTXlLvo1 VAWrNvo1 CTXlLvo1 CTXtNvo1	-16.7467755919	-17.4553451078	"
"CMUDict10000	CBXtNvo1 CTXlLvo1 VBXuNvo1 CTXrNvo1 CTXlLvo1 CTXtNvo1	-15.5575309247	-15.7917239185	"
"CMUDict10000	CBXtNvo1 CTXlLvo1 VEZuNvo1 CTXmNvn1 CTXtNvo1	-15.4319742522	-15.3432053897	"
"CMUDict10000	CBXtNvo1 CTXlLvo1 VEUrNvo1 CTXmNvn1 CTXtNvo1	-17.7105930453	-17.8252543594	"
"CMUDict10000	CBXtNvo1 CTXlLvo1 VAWrNvo1 CTXmNvn1 CTXtNvo1	-17.4058084159	-17.8839449106	"
"CMUDict10000	CBXtNvo1 CTXlLvo1 VBXuNvo1 CTXrNvo1 CTXmNvn1 CTXtNvo1	-17.1621984194	-17.1035687562	"
"CMUDict10000	CBXtNvo1 CTXlLvo1 VDUrNvo1 VEWrNvo1 CTXmNvn1 CTXtNvo1	-15.177796345	-15.1609882673	"
"CMUDict10000	CBXtNvo1 CTXlLvo1 VDUrNvo1 VEWrNvo1 CTXlLvo1 CTXtNvo1	-13.4429894926	-13.4918823345	"
"CMUDict10000	CBXtNvo1 CTXlLvo1 VAWuNvo1 VEYuNvo1 CTXmNvn1 CTXtNvo1	-14.3734968542	-14.4108052639	"
"CMUDict10000	CBXtNvo1 CTXlLvo1 VAWuNvo1 VEYuNvo1 CTXlLvo1 CTXtNvo1	-15.5401648	-15.6527209175	"
"CMUDict10000	CBXtNvo1 CTXlLvo1 VAWuNvo1 VEYuNvo1 CTXrNvo1 CTXtNvo1	-15.8807335578	-15.9688563494	"
"CMUDict10000	CBXtNvo1 CTXlLvo1 VDZuNvo1 VEYuNvo1 CTXmNvn1 CTXtNvo1	-14.4466636379	-14.4414020666	"
"CMUDict10000	CBXtNvo1 CTXlLvo1 VDZuNvo1 VEYuNvo1 CTXlLvo1 CTXtNvo1	-14.7676808061	-14.8392617906	"
"CMUDict10000	CBXtNvo1 CTXrNvo1 VEZuNvo1 CTXtNvo1	-11.7844312151	-11.9364589974	"
"CMUDict10000	CBXtNvo1 CTXrNvo1 VEUrNvo1 CTXtNvo1	-10.7679536281	-11.0781815756	"
"CMUDict10000	CBXtNvo1 CTXrNvo1 VAWrNvo1 CTXtNvo1	-11.3523657987	-12.1180972675	"
"CMUDict10000	CBXtNvo1 CTXrNvo1 VDUrNvo1 VEWrNvo1 CTXtNvo1	-11.8356191672	-11.9810767186	"
"CMUDict10000	CBXtNvo1 CTXrNvo1 VAWuNvo1 VEYuNvo1 CTXtNvo1	-11.5563138569	-11.5991862205	"
"CMUDict10000	CBXtNvo1 CTXrNvo1 VDZuNvo1 VEYuNvo1 CTXtNvo1	-11.8683167318	-11.919368758	"
"CMUDict10000	CBXtNvo1 CTXrNvo1 VAWrNvo1 CTXrNvo1 CTXtNvo1	-12.8580880707	-12.4565330581	"
"CMUDict10000	CBXtNvo1 CTXrNvo1 VEZuNvo1 CTXlLvo1 CTXtNvo1	-13.3778368812	-13.3276305247	"
"CMUDict10000	CBXtNvo1 CTXrNvo1 VEUrNvo1 CTXlLvo1 CTXtNvo1	-15.0549465266	-15.2348955272	"
"CMUDict10000	CBXtNvo1 CTXrNvo1 VAWrNvo1 CTXlLvo1 CTXtNvo1	-12.5896724684	-12.8550960772	"
"CMUDict10000	CBXtNvo1 CTXrNvo1 VEZuNvo1 CTXmNvn1 CTXtNvo1	-15.0743158283	-15.1248643393	"
"CMUDict10000	CBXtNvo1 CTXrNvo1 VEUrNvo1 CTXmNvn1 CTXtNvo1	-15.4155894672	-15.3191660766	"
"CMUDict10000	CBXtNvo1 CTXrNvo1 VAWrNvo1 CTXmNvn1 CTXtNvo1	-13.4792854184	-13.605283655	"
"CMUDict10000	CBXtNvo1 CTXrNvo1 VDUrNvo1 VEWrNvo1 CTXmNvn1 CTXtNvo1	-13.7155511427	-13.749331108	"
"CMUDict10000	CBXtNvo1 CTXrNvo1 VDUrNvo1 VEWrNvo1 CTXlLvo1 CTXtNvo1	-11.9807442521	-12.0802251752	"
"CMUDict10000	CBXtNvo1 CTXrNvo1 VAWuNvo1 VEYuNvo1 CTXmNvn1 CTXtNvo1	-13.1084237748	-13.1082635298	"
"CMUDict10000	CBXtNvo1 CTXrNvo1 VAWuNvo1 VEYuNvo1 CTXlLvo1 CTXtNvo1	-14.2750917134	-14.3501791834	"
"CMUDict10000	CBXtNvo1 CTXrNvo1 VAWuNvo1 VEYuNvo1 CTXrNvo1 CTXtNvo1	-14.6156607913	-14.6663146153	"
"CMUDict10000	CBXtNvo1 CTXrNvo1 VDZuNvo1 VEYuNvo1 CTXmNvn1 CTXtNvo1	-13.5338823425	-13.5381288281	"
"CMUDict10000	CBXtNvo1 CTXrNvo1 VDZuNvo1 VEYuNvo1 CTXlLvo1 CTXtNvo1	-13.8548995056	-13.9359885522	"
"CMUDict10000	CFXsNvo1 VEYuNvo1 CTXlLvo1 CKXtNfo1	-13.9073712385	-14.0949266771	"
"CMUDict10000	CFXsNvo1 VBYuNvo1 CTXlLvo1 CKXtNfo1	-14.2456167632	-14.3743768462	"
"CMUDict10000	CFXsNvo1 VAYuNvo1 CTXlLvo1 CKXtNfo1	-12.8971294835	-12.9795581166	"
"CMUDict10000	VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXtNfo1	-13.5414268766	-13.4206836086	"
"CMUDict10000	VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXsNfo1	-14.892205565	-15.1098546079	"
"CMUDict10000	CBXtNfo1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXtNfo1	-14.2539283961	-14.1121822972	"
"CMUDict10000	CBXtNfo1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXsNfo1	-15.6047070846	-15.8013532966	"
"CMUDict10000	CTXtNfo1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXtNfo1	-15.4035327226	-15.2869269278	"
"CMUDict10000	CTXtNfo1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXsNfo1	-16.7543114111	-16.9760979271	"
"CMUDict10000	CTXtNvo1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXtNfo1	-15.7772903338	-15.540193162	"
"CMUDict10000	CTXtNvo1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXsNfo1	-17.1280690222	-17.2293641613	"
"CMUDict10000	CKXtNfo1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXtNfo1	-13.6872726831	-13.5611626014	"
"CMUDict10000	CKXtNfo1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXsNfo1	-15.0380513716	-15.2503336007	"
"CMUDict10000	CTXsNfo1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXtNfo1	-15.7933205764	-15.5794196392	"
"CMUDict10000	CTXsNfo1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXsNfo1	-17.1440992648	-17.2685906385	"
"CMUDict10000	CBXmNvn1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXtNfo1	-13.5540812873	-13.449532192	"
"CMUDict10000	CBXmNvn1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXsNfo1	-14.9048599758	-15.1387031914	"
"CMUDict10000	CTXmNvn1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXtNfo1	-15.9619407017	-15.7315856528	"
"CMUDict10000	CTXmNvn1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXsNfo1	-17.3127193901	-17.4207566521	"
"CMUDict10000	CTXlLvo1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXtNfo1	-15.907172151	-15.7189090399	"
"CMUDict10000	CTXlLvo1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXsNfo1	-17.2579508395	-17.4080800392	"
"CMUDict10000	CTXrNvo1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXtNfo1	-17.7291132053	-17.3558475598	"
"CMUDict10000	CTXrNvo1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXsNfo1	-19.0798918937	-19.0450185591	"
"CMUDict10000	CBXtNfo1 CTXlLvo1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXtNfo1	-17.9617134786	-17.7689894932	"
"CMUDict10000	CBXtNfo1 CTXlLvo1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXsNfo1	-19.312492167	-19.4581604926	"
"CMUDict10000	CBXtNfo1 CTXrNvo1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXtNfo1	-18.6495133189	-18.2694795345	"
"CMUDict10000	CBXtNfo1 CTXrNvo1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXsNfo1	-20.0002920074	-19.9586505338	"
"CMUDict10000	CTXtNfo1 CTXrNvo1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXtNfo1	-19.538865212	-19.1620369685	"
"CMUDict10000	CTXtNfo1 CTXrNvo1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXsNfo1	-20.8896439005	-20.8512079678	"
"CMUDict10000	CTXtNvo1 CTXrNvo1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXtNfo1	-20.2153289636	-19.8300492449	"
"CMUDict10000	CTXtNvo1 CTXrNvo1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXsNfo1	-21.566107652	-21.5192202442	"
"CMUDict10000	CTXsNfo1 CBXmNvn1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXtNfo1	-17.8000724259	-17.8254311758	"
"CMUDict10000	CTXsNfo1 CBXmNvn1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXsNfo1	-19.1508511144	-19.5146021751	"
"CMUDict10000	CTXsNfo1 CTXmNvn1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXtNfo1	-19.8062169032	-20.1350817615	"
"CMUDict10000	CTXsNfo1 CTXmNvn1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXsNfo1	-21.1569955917	-21.8242527609	"
"CMUDict10000	CTXsNfo1 CTXlLvo1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXtNfo1	-18.3714277656	-18.1908188339	"
"CMUDict10000	CTXsNfo1 CTXlLvo1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXsNfo1	-19.7222064541	-19.8799898333	"
"CMUDict10000	CKXtNfo1 CTXlLvo1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXtNfo1	-17.452560414	-17.2527425029	"
"CMUDict10000	CKXtNfo1 CTXlLvo1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXsNfo1	-18.8033391025	-18.9419135022	"
"CMUDict10000	CKXtNfo1 CTXrNvo1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXtNfo1	-18.8186757314	-18.4336104985	"
"CMUDict10000	CKXtNfo1 CTXrNvo1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXsNfo1	-20.1694544199	-20.1227814979	"
"CMUDict10000	CTXsNfo1 CBXtNfo1 CTXlLvo1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXtNfo1	-20.4013790938	-20.2150544834	"
"CMUDict10000	CTXsNfo1 CBXtNfo1 CTXlLvo1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXsNfo1	-21.7521577822	-21.9042254827	"
"CMUDict10000	CTXsNfo1 CBXtNfo1 CTXrNvo1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXtNfo1	-21.6505675507	-21.2611417521	"
"CMUDict10000	CTXsNfo1 CBXtNfo1 CTXrNvo1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXsNfo1	-23.0013462392	-22.9503127514	"
"CMUDict10000	CTXsNfo1 CTXtNfo1 CTXrNvo1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXtNfo1	-20.7130558487	-20.341726734	"
"CMUDict10000	CTXsNfo1 CTXtNfo1 CTXrNvo1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXsNfo1	-22.0638345371	-22.0308977333	"
"CMUDict10000	CTXsNfo1 CKXtNfo1 CTXlLvo1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXtNfo1	-21.4859430933	-21.256885898	"
"CMUDict10000	CTXsNfo1 CKXtNfo1 CTXlLvo1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXsNfo1	-22.8367217817	-22.9460568973	"
"CMUDict10000	CTXsNfo1 CKXtNfo1 CTXrNvo1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXtNfo1	-21.6831895776	-21.3053382931	"
"CMUDict10000	CTXsNfo1 CKXtNfo1 CTXrNvo1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXsNfo1	-23.0339682661	-22.9945092924	"
"CMUDict10000	CJXlNvo1 VEYuNvo1 CTXrNvo1 CFXsNvo1	-21.6698581927	-21.6551097067	"
"CMUDict10000	CBXtNvo1 VBWuNvo1 CKXmNvn1	-10.0962048143	-10.1456872385	"
"CMUDict10000	CBXtNvo1 VBWuNvo1 CKXmNvn1 CKXtNfo1	-11.2048816927	-11.2975069823	"
"CMUDict10000	CBXtNvo1 CTXlLvo1 VBWuNvo1 CKXmNvn1	-14.5740992547	-14.7399514351	"
"CMUDict10000	CBXtNvo1 CTXlLvo1 VBWuNvo1 CKXmNvn1 CKXtNfo1	-15.6827762421	-15.8917711789	"
"CMUDict10000	CBXtNvo1 CTXrNvo1 VBWuNvo1 CKXmNvn1	-12.0371771083	-12.0762830315	"
"CMUDict10000	CBXtNvo1 CTXrNvo1 VBWuNvo1 CKXmNvn1 CKXtNfo1	-13.1458543373	-13.2281027753	"
"CMUDict10000	VAWrNvo1 CKXmNvn1	-11.7683486267	-11.5514866123	"
"CMUDict10000	VAWrNvo1 CKXmNvn1 CKXtNfo1	-13.6068139752	-13.7925621329	"
"CMUDict10000	CBXtNfo1 VAWrNvo1 CKXmNvn1	-13.3713789459	-12.9631084955	"
"CMUDict10000	CBXtNfo1 VAWrNvo1 CKXmNvn1 CKXtNfo1	-15.2098235811	-15.2041840161	"
"CMUDict10000	CTXtNfo1 VAWrNvo1 CKXmNvn1	-11.9236082741	-11.8202480126	"
"CMUDict10000	CTXtNfo1 VAWrNvo1 CKXmNvn1 CKXtNfo1	-13.7620659745	-14.0613235332	"
"CMUDict10000	CTXtNvo1 VAWrNvo1 CKXmNvn1	-11.6739901949	-11.6188305664	"
"CMUDict10000	CTXtNvo1 VAWrNvo1 CKXmNvn1 CKXtNfo1	-13.5124478954	-13.859906087	"
"CMUDict10000	CKXtNfo1 VAWrNvo1 CKXmNvn1	-10.6088795995	-10.5698810408	"
"CMUDict10000	CKXtNfo1 VAWrNvo1 CKXmNvn1 CKXtNfo1	-12.4473359376	-12.8109565614	"
"CMUDict10000	CTXsNfo1 VAWrNvo1 CKXmNvn1	-10.6276042071	-10.5023157166	"
"CMUDict10000	CTXsNfo1 VAWrNvo1 CKXmNvn1 CKXtNfo1	-12.4660619075	-12.7433912372	"
"CMUDict10000	CBXmNvn1 VAWrNvo1 CKXmNvn1	-11.1346253425	-11.0578062063	"
"CMUDict10000	CBXmNvn1 VAWrNvo1 CKXmNvn1 CKXtNfo1	-12.9730699777	-13.2988817269	"
"CMUDict10000	CTXmNvn1 VAWrNvo1 CKXmNvn1	-12.2099264515	-12.2378689792	"
"CMUDict10000	CTXmNvn1 VAWrNvo1 CKXmNvn1 CKXtNfo1	-14.048384152	-14.4789444998	"
"CMUDict10000	CTXlLvo1 VAWrNvo1 CKXmNvn1	-9.90530947905	-9.78712905514	"
"CMUDict10000	CTXlLvo1 VAWrNvo1 CKXmNvn1 CKXtNfo1	-11.7437581778	-12.0282045758	"
"CMUDict10000	CTXrNvo1 VAWrNvo1 CKXmNvn1	-12.0553197628	-11.939243246	"
"CMUDict10000	CTXrNvo1 VAWrNvo1 CKXmNvn1 CKXtNfo1	-13.8937774632	-14.1803187666	"
"CMUDict10000	CBXtNfo1 CTXlLvo1 VAWrNvo1 CKXmNvn1	-12.7290147663	-12.5862351623	"
"CMUDict10000	CBXtNfo1 CTXlLvo1 VAWrNvo1 CKXmNvn1 CKXtNfo1	-14.567463465	-14.8273106829	"
"CMUDict10000	CBXtNfo1 CTXrNvo1 VAWrNvo1 CKXmNvn1	-14.1523811758	-14.0534721368	"
"CMUDict10000	CBXtNfo1 CTXrNvo1 VAWrNvo1 CKXmNvn1 CKXtNfo1	-15.9908388762	-16.2945476574	"
"CMUDict10000	CTXtNfo1 CTXrNvo1 VAWrNvo1 CKXmNvn1	-14.5040777177	-14.3930953964	"
"CMUDict10000	CTXtNfo1 CTXrNvo1 VAWrNvo1 CKXmNvn1 CKXtNfo1	-16.3425354182	-16.634170917	"
"CMUDict10000	CTXtNvo1 CTXrNvo1 VAWrNvo1 CKXmNvn1	-14.8675943644	-14.8274461921	"
"CMUDict10000	CTXtNvo1 CTXrNvo1 VAWrNvo1 CKXmNvn1 CKXtNfo1	-16.7060520648	-17.0685217127	"
"CMUDict10000	CTXsNfo1 CBXmNvn1 VAWrNvo1 CKXmNvn1	-15.0406053172	-14.9066505696	"
"CMUDict10000	CTXsNfo1 CBXmNvn1 VAWrNvo1 CKXmNvn1 CKXtNfo1	-16.8790499524	-17.1477260902	"
"CMUDict10000	CTXsNfo1 CTXmNvn1 VAWrNvo1 CKXmNvn1	-15.7928985935	-15.8815465731	"
"CMUDict10000	CTXsNfo1 CTXmNvn1 VAWrNvo1 CKXmNvn1 CKXtNfo1	-17.6313562939	-18.1226220937	"
"CMUDict10000	CTXsNfo1 CTXlLvo1 VAWrNvo1 CKXmNvn1	-13.8846222891	-13.4919945815	"
"CMUDict10000	CTXsNfo1 CTXlLvo1 VAWrNvo1 CKXmNvn1 CKXtNfo1	-15.7230709878	-15.7330701021	"
"CMUDict10000	CKXtNfo1 CTXlLvo1 VAWrNvo1 CKXmNvn1	-12.1276171582	-11.9947085164	"
"CMUDict10000	CKXtNfo1 CTXlLvo1 VAWrNvo1 CKXmNvn1 CKXtNfo1	-13.9660658569	-14.235784037	"
"CMUDict10000	CKXtNfo1 CTXrNvo1 VAWrNvo1 CKXmNvn1	-12.7848824285	-12.6575371607	"
"CMUDict10000	CKXtNfo1 CTXrNvo1 VAWrNvo1 CKXmNvn1 CKXtNfo1	-14.6233401289	-14.8986126814	"
"CMUDict10000	CTXsNfo1 CBXtNfo1 CTXlLvo1 VAWrNvo1 CKXmNvn1	-15.1686803815	-15.0323001525	"
"CMUDict10000	CTXsNfo1 CBXtNfo1 CTXlLvo1 VAWrNvo1 CKXmNvn1 CKXtNfo1	-17.0071290802	-17.2733756731	"
"CMUDict10000	CTXsNfo1 CBXtNfo1 CTXrNvo1 VAWrNvo1 CKXmNvn1	-17.1534354076	-17.0451343544	"
"CMUDict10000	CTXsNfo1 CBXtNfo1 CTXrNvo1 VAWrNvo1 CKXmNvn1 CKXtNfo1	-18.991893108	-19.286209875	"
"CMUDict10000	CTXsNfo1 CTXtNfo1 CTXrNvo1 VAWrNvo1 CKXmNvn1	-15.6782683544	-15.5727851619	"
"CMUDict10000	CTXsNfo1 CTXtNfo1 CTXrNvo1 VAWrNvo1 CKXmNvn1 CKXtNfo1	-17.5167260548	-17.8138606825	"
"CMUDict10000	CTXsNfo1 CKXtNfo1 CTXlLvo1 VAWrNvo1 CKXmNvn1	-16.1609998374	-15.9988519115	"
"CMUDict10000	CTXsNfo1 CKXtNfo1 CTXlLvo1 VAWrNvo1 CKXmNvn1 CKXtNfo1	-17.9994485361	-18.2399274321	"
"CMUDict10000	CTXsNfo1 CKXtNfo1 CTXrNvo1 VAWrNvo1 CKXmNvn1	-15.6493962747	-15.5292649553	"
"CMUDict10000	CTXsNfo1 CKXtNfo1 CTXrNvo1 VAWrNvo1 CKXmNvn1 CKXtNfo1	-17.4878539751	-17.7703404759	"
"CMUDict10000	VAWuNvo1 CBXtNfo1	-9.73493769829	-9.82752001748	"
"CMUDict10000	VAWuNvo1 CTXrNvo1 CBXtNfo1	-11.6173369164	-11.5933144742	"
"CMUDict10000	VAWuNvo1 CBXmNvn1 CBXtNfo1	-11.8742874595	-11.7048862915	"
